codi_eoi,nom_estacio,data,magnitud,contaminant,unitats,tipus_estacio,area_urbana,codi_ine,municipi,codi_comarca,nom_comarca,h01,h02,h03,h04,altitud,latitud,longitud,geocoded_column,:@computed_region_bh64_c7uy,:@computed_region_wvic_k925,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
08019057,Barcelona (Palau Reial),2022-11-03T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,7,7,8,9,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,11,11,12,14,21,40,20,24,34,38,27,26,17,16,13,12,11,14,8,7
08019058,Barcelona (Observatori Fabra),2022-11-03T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,9,7,11,13,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,16,20,20,24,26,25,27,23,31,28,20,23,12,13,14,17,16,14,15,12
08019057,Barcelona (Palau Reial),2022-11-03T00:00:00.000,9,PM2.5,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,5,5,6,7,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,8,8,9,10,14,21,13,16,17,16,14,12,9,8,7,6,7,7,6,5
08019004,Barcelona (Poblenou),2022-11-02T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,13,15,14,15,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,13,14,18,45,47,53,36,7,7,5,19,26,39,106,51,25,16,15,15,22
08019043,Barcelona (Eixample),2022-11-02T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,31,22,23,14,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,13,16,21,45,48,43,23,17,18,16,34,30,34,93,59,102,40,38,43,36
08019044,Barcelona (Gràcia - Sant Gervasi),2022-11-02T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,19,21,12,10,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,2,11,16,16,29,36,23,11,9,5,21,28,24,43,29,25,20,22,25,19
08019054,Barcelona (Parc Vall Hebron),2022-11-02T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,11,10,11,8,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,5,13,12,20,22,22,17,24,,,,,,8,9,24,37,31,25,18
08101001,L'Hospitalet de Llobregat,2022-11-02T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,19,19,19,14,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,12,7,15,31,62,28,13,5,3,3,13,,17,19,17,26,29,50,29,18
08019057,Barcelona (Palau Reial),2022-11-02T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,12,13,14,13,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,13,10,10,11,14,14,12,10,10,8,7,8,9,14,10,9,12,12,11,9
08194008,Sant Adrià de Besòs,2022-11-02T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,19,18,17,15,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,19,17,19,30,55,63,33,12,12,16,21,20,12,27,27,36,29,28,24,32
08019057,Barcelona (Palau Reial),2022-11-02T00:00:00.000,9,PM2.5,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,9,10,10,9,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,10,7,7,8,8,6,6,4,4,4,3,4,4,5,6,6,8,8,8,6
08019058,Barcelona (Observatori Fabra),2022-11-02T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,21,16,13,22,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,9,10,13,9,9,16,13,7,8,12,9,22,26,37,24,21,18,15,15,11
08019043,Barcelona (Eixample),2022-11-01T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,51,47,43,42,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,42,45,45,29,31,44,33,42,63,21,20,21,24,31,24,24,25,25,25,26
08019044,Barcelona (Gràcia - Sant Gervasi),2022-11-01T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,37,37,31,36,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,35,32,30,23,27,21,14,30,65,12,9,16,11,34,18,20,18,17,16,16
08019054,Barcelona (Parc Vall Hebron),2022-11-01T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,34,36,33,29,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,30,22,26,31,16,26,27,29,41,18,13,13,13,28,20,19,28,26,15,11
08019057,Barcelona (Palau Reial),2022-11-01T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,29,27,29,27,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,29,26,23,21,23,19,16,18,21,14,12,10,12,9,9,10,12,12,12,12
08019057,Barcelona (Palau Reial),2022-11-01T00:00:00.000,9,PM2.5,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,19,18,20,19,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,20,18,16,13,13,10,9,9,10,7,7,5,5,5,6,7,8,9,9,8
08019058,Barcelona (Observatori Fabra),2022-11-01T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,31,32,33,30,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,31,18,32,14,19,19,21,22,44,20,12,11,12,23,19,13,14,12,7,17
08101001,L'Hospitalet de Llobregat,2022-11-01T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,43,42,32,27,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,35,31,31,24,13,25,15,24,63,23,13,8,11,32,21,18,19,22,21,23
08194008,Sant Adrià de Besòs,2022-11-01T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,30,34,32,25,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,19,25,18,23,29,35,35,43,29,16,8,13,14,18,11,18,20,17,8,21
08019004,Barcelona (Poblenou),2022-11-01T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,27,31,25,24,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,21,20,14,18,17,25,21,41,45,17,9,13,17,25,13,13,14,13,5,17
08019044,Barcelona (Gràcia - Sant Gervasi),2022-10-31T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,40,35,36,31,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,30,27,29,37,45,47,40,38,52,66,55,60,62,59,52,42,42,47,44,30
08019043,Barcelona (Eixample),2022-10-31T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,59,53,45,42,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,42,41,45,58,63,65,67,52,81,86,81,84,157,85,73,76,64,65,60,47
08194008,Sant Adrià de Besòs,2022-10-31T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,39,38,31,30,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,29,26,26,33,40,48,59,61,67,44,49,44,46,43,43,39,37,41,48,30
08019004,Barcelona (Poblenou),2022-10-31T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,30,36,28,25,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,24,22,22,26,37,46,51,52,69,52,48,47,51,48,48,37,32,42,40,30
08101001,L'Hospitalet de Llobregat,2022-10-31T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,43,39,32,33,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,32,29,31,50,71,49,46,41,49,59,56,53,62,54,44,52,50,53,50,40
08019058,Barcelona (Observatori Fabra),2022-10-31T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,19,34,33,28,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,30,29,32,34,41,25,30,35,41,45,42,40,40,42,39,37,37,33,35,30
08019057,Barcelona (Palau Reial),2022-10-31T00:00:00.000,9,PM2.5,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,20,19,16,14,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,15,16,14,15,14,18,18,17,17,17,17,17,18,20,20,19,19,21,21,18
08019057,Barcelona (Palau Reial),2022-10-31T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,30,28,22,19,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,21,22,20,21,20,27,35,33,33,31,30,28,27,29,28,28,29,31,30,26
08019054,Barcelona (Parc Vall Hebron),2022-10-31T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,34,37,34,31,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,27,26,25,32,43,32,24,41,43,45,46,52,44,54,85,69,40,43,38,30
08019057,Barcelona (Palau Reial),2022-10-30T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,36,34,,41,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,33,30,29,33,38,36,36,39,42,37,33,32,25,26,32,30,35,40,40,32
08194008,Sant Adrià de Besòs,2022-10-30T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,49,38,,34,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,25,23,24,22,28,33,44,52,68,52,50,45,45,40,38,39,42,46,37,38
08019054,Barcelona (Parc Vall Hebron),2022-10-30T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,38,29,,34,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,32,22,26,25,41,23,16,39,48,44,48,42,38,47,40,44,50,52,39,35
08019057,Barcelona (Palau Reial),2022-10-30T00:00:00.000,9,PM2.5,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,25,23,,28,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,23,20,20,23,26,23,19,21,22,19,17,16,15,17,21,20,24,27,27,22
08019058,Barcelona (Observatori Fabra),2022-10-30T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,43,44,,42,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,42,40,38,41,38,41,46,47,49,52,50,54,53,50,49,47,35,25,18,23
08019043,Barcelona (Eixample),2022-10-30T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,80,72,,47,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,46,55,48,60,70,57,60,60,66,75,70,74,69,79,73,70,67,67,67,60
08019044,Barcelona (Gràcia - Sant Gervasi),2022-10-30T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,42,41,,42,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,35,37,37,34,90,41,49,51,49,52,44,54,57,49,48,51,49,51,45,42
08101001,L'Hospitalet de Llobregat,2022-10-30T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,48,48,,36,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,39,37,42,56,51,53,54,62,63,47,52,53,58,50,53,65,70,56,57,49
08019004,Barcelona (Poblenou),2022-10-30T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,40,36,,34,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,24,18,21,22,32,28,38,45,55,52,51,47,52,43,39,39,37,41,31,36
08019004,Barcelona (Poblenou),2022-10-29T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,25,19,10,19,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,26,28,31,37,39,50,40,74,66,48,47,37,35,34,32,32,42,48,45,39
08101001,L'Hospitalet de Llobregat,2022-10-29T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,42,37,38,36,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,34,33,36,27,55,53,34,25,34,42,45,45,48,51,48,44,50,58,48,61
08019058,Barcelona (Observatori Fabra),2022-10-29T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,23,27,30,30,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,31,35,37,54,27,42,41,40,45,45,46,45,46,45,49,46,41,40,39,42
08019057,Barcelona (Palau Reial),2022-10-29T00:00:00.000,9,PM2.5,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,33,30,23,17,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,17,15,16,15,17,18,13,13,16,18,20,19,20,20,24,24,28,27,32,26
08019057,Barcelona (Palau Reial),2022-10-29T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,44,42,33,25,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,25,23,25,26,26,28,20,19,29,32,34,34,32,30,36,35,40,39,47,38
08019054,Barcelona (Parc Vall Hebron),2022-10-29T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,57,23,9,18,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,25,16,35,51,64,28,7,70,49,35,41,40,42,35,41,44,45,44,43,35
08194008,Sant Adrià de Besòs,2022-10-29T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,32,31,37,32,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,35,41,33,38,38,45,48,65,100,51,46,31,32,26,29,28,41,52,55,42
08019044,Barcelona (Gràcia - Sant Gervasi),2022-10-29T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,44,48,50,35,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,48,15,19,59,39,32,40,26,42,41,45,44,40,42,41,41,47,45,49,46
08019043,Barcelona (Eixample),2022-10-29T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,63,63,58,50,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,53,53,55,66,47,50,41,34,49,49,58,55,63,64,49,60,71,76,69,77
08019004,Barcelona (Poblenou),2022-10-28T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,23,22,26,30,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,28,32,14,16,64,62,50,79,38,23,18,41,36,34,29,30,30,28,34,26
08194008,Sant Adrià de Besòs,2022-10-28T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,24,27,34,34,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,27,31,15,34,51,61,65,73,27,21,24,36,30,30,34,50,30,33,31,24
08101001,L'Hospitalet de Llobregat,2022-10-28T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,31,39,32,27,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,30,28,28,28,98,105,42,39,45,38,27,31,59,43,41,44,44,45,42,49
08019058,Barcelona (Observatori Fabra),2022-10-28T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,14,19,13,30,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,23,34,13,27,31,29,57,49,46,37,41,35,42,46,25,28,16,34,33,20
08019057,Barcelona (Palau Reial),2022-10-28T00:00:00.000,9,PM2.5,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,34,32,32,30,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,30,28,27,21,21,25,26,23,23,19,17,17,19,20,22,24,28,32,34,35
08019057,Barcelona (Palau Reial),2022-10-28T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,46,41,40,38,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,39,36,35,30,31,37,38,35,45,38,32,33,33,30,32,35,40,44,47,48
08019054,Barcelona (Parc Vall Hebron),2022-10-28T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,39,22,25,26,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,14,15,28,28,37,30,41,58,40,39,26,31,39,45,34,42,44,20,60,57
08019044,Barcelona (Gràcia - Sant Gervasi),2022-10-28T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,34,36,37,29,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,31,29,20,26,33,57,40,51,53,37,35,28,64,42,41,39,42,48,49,50
08019043,Barcelona (Eixample),2022-10-28T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,41,39,38,33,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,38,40,36,46,63,68,67,54,55,46,50,52,60,76,61,54,59,64,62,60
08019054,Barcelona (Parc Vall Hebron),2022-10-27T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,43,46,57,33,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,,,,,,,,46,70,40,30,39,37,38,40,35,31,28,23,38
08019058,Barcelona (Observatori Fabra),2022-10-27T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,37,50,41,50,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,54,70,49,49,46,50,70,91,72,53,42,36,39,35,35,32,27,16,20,26
08019057,Barcelona (Palau Reial),2022-10-27T00:00:00.000,9,PM2.5,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,16,18,14,15,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,14,13,15,17,20,24,30,24,22,20,20,19,20,20,19,18,18,19,22,26
08019044,Barcelona (Gràcia - Sant Gervasi),2022-10-27T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,52,29,29,33,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,28,29,35,60,61,88,85,76,68,53,44,45,45,48,47,34,33,25,30,31
08101001,L'Hospitalet de Llobregat,2022-10-27T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,41,41,32,28,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,30,28,42,56,78,92,91,79,59,44,43,47,46,46,44,39,36,30,29,30
08019043,Barcelona (Eixample),2022-10-27T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,61,59,55,48,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,45,56,67,69,94,107,93,87,53,54,57,59,61,74,56,48,41,38,40,37
08019057,Barcelona (Palau Reial),2022-10-27T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,24,27,21,22,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,21,20,22,25,30,36,76,61,52,37,37,35,32,30,29,26,25,27,31,36
08194008,Sant Adrià de Besòs,2022-10-27T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,36,34,36,45,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,41,35,29,40,53,58,83,45,26,29,35,35,32,34,34,29,25,27,23,24
08019004,Barcelona (Poblenou),2022-10-27T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,33,27,30,23,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,34,36,24,56,42,55,69,83,33,34,38,39,37,44,36,27,21,17,18,20
08019057,Barcelona (Palau Reial),2022-10-26T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,28,25,24,26,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,25,25,29,26,28,32,75,83,83,62,53,39,42,31,27,31,35,36,31,28
08019054,Barcelona (Parc Vall Hebron),2022-10-26T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,48,43,47,51,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,40,43,34,41,50,55,60,80,93,68,77,77,65,62,62,59,52,50,40,32
08101001,L'Hospitalet de Llobregat,2022-10-26T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,59,51,36,37,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,40,35,46,54,110,78,79,80,88,85,82,57,71,63,58,59,60,58,48,43
08194008,Sant Adrià de Besòs,2022-10-26T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,45,48,50,52,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,48,48,47,39,55,65,76,79,76,48,63,66,52,47,50,47,40,33,38,40
08019058,Barcelona (Observatori Fabra),2022-10-26T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,34,31,37,38,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,35,33,38,37,41,41,44,74,93,77,81,59,61,61,51,54,43,30,39,36
08019044,Barcelona (Gràcia - Sant Gervasi),2022-10-26T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,53,53,37,45,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,46,36,43,43,43,99,105,107,78,85,111,73,82,70,72,61,54,48,43,37
08019057,Barcelona (Palau Reial),2022-10-26T00:00:00.000,9,PM2.5,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,19,17,16,17,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,17,17,19,17,18,22,26,29,29,24,20,16,17,19,18,21,24,24,21,18
08019043,Barcelona (Eixample),2022-10-26T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,69,58,54,56,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,58,51,59,79,86,127,128,129,119,119,96,78,89,356,112,76,72,64,66,70
08019004,Barcelona (Poblenou),2022-10-26T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,42,41,41,42,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,39,40,40,49,44,56,67,69,69,55,86,58,60,56,50,42,36,25,30,30
08194008,Sant Adrià de Besòs,2022-10-25T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,29,18,19,20,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,19,17,25,36,57,62,56,62,31,51,43,42,52,67,87,95,71,61,58,47
08019043,Barcelona (Eixample),2022-10-25T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,25,20,27,20,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,28,50,38,67,103,107,115,79,80,84,72,81,111,121,121,108,93,93,85,75
08019044,Barcelona (Gràcia - Sant Gervasi),2022-10-25T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,17,19,24,20,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,21,11,14,18,63,76,89,71,53,74,59,67,79,78,90,68,67,65,55,51
08019054,Barcelona (Parc Vall Hebron),2022-10-25T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,9,8,3,2,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,6,6,14,21,35,50,41,30,37,42,57,40,49,48,60,67,60,61,61,54
08019057,Barcelona (Palau Reial),2022-10-25T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,14,14,10,11,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,11,6,16,15,34,73,62,46,45,35,28,39,42,35,31,31,33,34,32,30
08019057,Barcelona (Palau Reial),2022-10-25T00:00:00.000,9,PM2.5,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,6,5,5,5,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,5,3,4,4,8,17,15,10,11,12,12,16,17,20,20,21,22,23,21,20
08019058,Barcelona (Observatori Fabra),2022-10-25T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,8,5,4,3,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,5,8,8,9,9,10,14,39,35,45,41,43,50,55,60,55,43,46,46,41
